DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,daily_return,rsi,prev_close,tr,atr,support_1,support_2,resistance_1,resistance_2,forecast_bias,next_day_return,next_day_close,forecast_hit,resistance_breach,support_breach,level_breach
2024-02-09,5004.17,5030.06,5000.34,5026.61,3912990000.0,0.5742400323335062,73.25992817912972,4997.91,32.150000000000546,38.39357142857151,4969.019642857143,4930.626071428571,5084.200357142857,5122.5939285714285,Bearish,-0.09489496897510108,5021.84,True,False,False,False
2024-02-12,5026.83,5048.39,5016.83,5021.84,3805740000.0,-0.09489496897510108,71.28777212173733,5026.61,31.5600000000004,39.06857142857156,4963.237142857143,4924.168571428571,5080.442857142857,5119.511428571429,Bearish,-1.3674270785210219,4953.17,True,False,True,True
2024-02-13,4967.94,4971.3,4920.31,4953.17,4302190000.0,-1.3674270785210219,59.74794949774217,5021.84,101.52999999999975,43.529285714285834,4887.876071428571,4844.346785714286,5018.463928571429,5061.993214285714,Neutral,0.957972369210025,5000.62,False,False,False,False
2024-02-14,4976.44,5002.52,4956.45,5000.62,3845600000.0,0.957972369210025,61.67631832938497,4953.17,49.350000000000364,44.94000000000018,4933.21,4888.2699999999995,5068.03,5112.97,Neutral,0.5821278161507903,5029.73,False,False,False,False
2024-02-15,5003.14,5032.72,4999.44,5029.73,4137970000.0,0.5821278161507903,64.40016604400164,5000.62,33.280000000000655,45.515714285714566,4961.456428571428,4915.9407142857135,5098.003571428571,5143.519285714286,Neutral,-0.4803438753173572,5005.57,True,False,False,False
2024-02-16,5031.13,5038.7,4999.52,5005.57,3833270000.0,-0.4803438753173572,58.277185501066064,5029.73,39.17999999999938,45.320714285714466,4937.588928571428,4892.268214285714,5073.551071428571,5118.871785714286,Neutral,-0.6005310084565729,4975.51,False,False,False,False
2024-02-20,4989.32,4993.71,4955.02,4975.51,4034880000.0,-0.6005310084565729,55.0937311026003,5005.57,50.54999999999927,47.87285714285729,4903.700714285715,4855.827857142857,5047.319285714286,5095.192142857143,Neutral,0.12641920124771833,4981.8,True,False,False,False
2024-02-21,4963.03,4983.21,4946.0,4981.8,3788390000.0,0.12641920124771833,66.09071784811042,4975.51,37.210000000000036,44.829285714285824,4914.556071428571,4869.726785714286,5049.043928571429,5093.873214285714,Bearish,2.1122887309807714,5087.03,False,True,False,True
2024-02-22,5038.83,5094.39,5038.83,5087.03,4051710000.0,2.1122887309807714,69.33042585941524,4981.8,112.59000000000015,48.49142857142864,5014.2928571428565,4965.801428571428,5159.767142857143,5208.2585714285715,Bearish,0.03479436920954537,5088.8,False,False,False,False
2024-02-23,5100.92,5111.06,5081.46,5088.8,3672790000.0,0.03479436920954537,65.60619500851112,5087.03,29.600000000000364,45.67000000000007,5020.295,4974.625,5157.305,5202.975,Bearish,-0.3786747366766319,5069.53,True,False,False,False
2024-02-26,5093.0,5097.66,5068.91,5069.53,3683930000.0,-0.3786747366766319,65.0649103618812,5088.8,28.75,44.829285714285824,5002.286071428571,4957.456785714286,5136.773928571429,5181.603214285714,Bearish,0.17062725735916828,5078.18,False,False,False,False
2024-02-27,5074.6,5080.69,5057.29,5078.18,3925950000.0,0.17062725735916828,64.83329743184711,5069.53,23.399999999999636,44.86571428571434,5010.881428571429,4966.015714285714,5145.478571428572,5190.344285714286,Neutral,-0.16580743494716277,5069.76,True,False,False,False
2024-02-28,5067.2,5077.37,5058.35,5069.76,3789370000.0,-0.16580743494716277,59.69122989102232,5078.18,19.829999999999927,43.020714285714284,5005.228928571429,4962.208214285714,5134.291071428572,5177.311785714286,Neutral,0.5229044372909275,5096.27,False,False,False,False
2024-02-29,5085.36,5104.99,5061.89,5096.27,5219740000.0,0.5229044372909275,62.022686158509835,5069.76,43.099999999999454,45.14857142857142,5028.547142857144,4983.398571428572,5163.992857142857,5209.141428571429,Neutral,0.8007817482197588,5137.08,False,False,False,False
2024-03-01,5098.51,5140.33,5094.16,5137.08,4748110000.0,0.8007817482197588,63.11465678942001,5096.27,46.17000000000007,46.14999999999996,5067.855,5021.705,5206.305,5252.455,Neutral,-0.11932849011501157,5130.95,True,False,False,False
2024-03-04,5130.99,5149.67,5127.18,5130.95,4758440000.0,-0.11932849011501157,62.911509241947286,5137.08,22.48999999999978,45.50214285714277,5062.696785714285,5017.194642857143,5199.203214285714,5244.705357142857,Neutral,-1.0193044173106403,5078.65,False,False,False,False
2024-03-05,5110.52,5114.54,5056.82,5078.65,4418410000.0,-1.0193044173106403,65.44711443765999,5130.95,74.13000000000011,43.544999999999945,5013.3324999999995,4969.787499999999,5143.9675,5187.5125,Bearish,0.5141130024711504,5104.76,False,False,False,False
2024-03-06,5108.03,5127.97,5092.22,5104.76,4559050000.0,0.5141130024711504,63.53100150719819,5078.65,49.32000000000062,43.5428571428571,5039.4457142857145,4995.902857142857,5170.074285714286,5213.617142857143,Neutral,1.0304108322428451,5157.36,False,False,False,False
2024-03-07,5132.38,5165.62,5128.21,5157.36,4137980000.0,1.0304108322428451,65.62905635424065,5104.76,60.85999999999967,45.51285714285704,5089.090714285714,5043.577857142857,5225.629285714285,5271.142142857142,Bearish,-0.652853397862474,5123.69,True,False,False,False
2024-03-08,5164.46,5189.26,5117.5,5123.69,4208870000.0,-0.652853397862474,64.1352735627782,5157.36,71.76000000000022,47.839999999999954,5051.929999999999,5004.09,5195.45,5243.289999999999,Neutral,-0.1122238074512727,5117.94,True,False,False,False
2024-03-11,5111.96,5124.66,5091.14,5117.94,3896430000.0,-0.1122238074512727,68.0973799903432,5123.69,33.51999999999953,46.623571428571395,5048.004642857142,5001.381071428571,5187.875357142857,5234.498928571428,Bearish,1.1201772588189884,5175.27,False,False,False,False
2024-03-12,5134.3,5179.87,5114.48,5175.27,4080510000.0,1.1201772588189884,71.7602069508491,5117.94,65.39000000000033,48.63642857142856,5102.3153571428575,5053.678928571429,5248.224642857143,5296.861071428571,Bearish,-0.1924537270519222,5165.31,True,False,False,False
2024-03-13,5173.49,5179.14,5151.88,5165.31,4282890000.0,-0.1924537270519222,61.20590929912966,5175.27,27.26000000000022,42.54142857142857,5101.497857142857,5058.956428571429,5229.122142857143,5271.663571428572,Neutral,-0.2871076469757039,5150.48,True,False,False,False
2024-03-14,5175.14,5176.85,5123.3,5150.48,4687970000.0,-0.2871076469757039,58.51134293757229,5165.31,53.55000000000018,44.252142857142836,5084.101785714285,5039.8496428571425,5216.858214285714,5261.110357142857,Neutral,-0.6482890915021411,5117.09,False,False,False,False
2024-03-15,5123.31,5136.86,5104.35,5117.09,7753670000.0,-0.6482890915021411,56.316740158316975,5150.48,46.1299999999992,45.49357142857135,5048.849642857143,5003.356071428571,5185.330357142857,5230.823928571429,Neutral,0.6318044044564486,5149.42,False,False,False,False
2024-03-18,5154.77,5175.6,5145.47,5149.42,4036220000.0,0.6318044044564486,58.90188434048078,5117.09,58.51000000000022,48.00142857142854,5077.417857142857,5029.416428571429,5221.422142857143,5269.423571428571,Neutral,0.5649179907640134,5178.51,False,False,False,False
2024-03-19,5139.09,5180.31,5131.59,5178.51,4031760000.0,0.5649179907640134,62.921508519284195,5149.42,48.720000000000255,50.06499999999999,5103.4125,5053.3475,5253.6075,5303.672500000001,Neutral,0.8904105621114988,5224.62,False,False,False,False
2024-03-20,5181.69,5226.19,5171.55,5224.62,4064850000.0,0.8904105621114988,64.57164914511469,5178.51,54.63999999999942,50.8892857142857,5148.286071428572,5097.396785714285,5300.953928571428,5351.843214285715,Neutral,0.3236599025383535,5241.53,True,False,False,False
2024-03-21,5253.43,5261.1,5240.66,5241.53,4207730000.0,0.3236599025383535,62.538714556673256,5224.62,36.48000000000047,50.19714285714287,5166.234285714286,5116.0371428571425,5316.825714285714,5367.022857142857,Neutral,-0.14022623165372838,5234.18,True,False,False,False
2024-03-22,5242.48,5246.09,5229.87,5234.18,3374700000.0,-0.14022623165372838,62.356067316209085,5241.53,16.220000000000255,49.74928571428576,5159.556071428572,5109.806785714286,5308.8039285714285,5358.553214285715,Neutral,-0.30549197773100945,5218.19,True,False,False,False
2024-03-25,5219.52,5229.09,5216.09,5218.19,3331360000.0,-0.30549197773100945,68.29217135965598,5234.18,18.090000000000146,45.74642857142862,5149.570357142857,5103.823928571428,5286.8096428571425,5332.556071428571,Bearish,-0.27998213940082506,5203.58,True,False,False,False
2024-03-26,5228.85,5235.16,5203.42,5203.58,3871790000.0,-0.27998213940082506,63.35694204152246,5218.19,31.73999999999978,44.490714285714276,5136.8439285714285,5092.353214285714,5270.316071428571,5314.806785714286,Neutral,0.8630596627706266,5248.49,False,False,False,False
2024-03-27,5226.31,5249.26,5213.92,5248.49,3850500000.0,0.8630596627706266,62.57902437677719,5203.58,45.68000000000029,43.406428571428606,5183.380357142857,5139.973928571429,5313.5996428571425,5357.006071428571,Neutral,0.11165116061955249,5254.35,True,False,False,False
2024-03-28,5248.03,5264.85,5245.82,5254.35,3998270000.0,0.11165116061955249,69.5353148735124,5248.49,19.030000000000655,39.640000000000065,5194.89,5155.25,5313.81,5353.450000000001,Bearish,-0.20135697089078697,5243.77,True,False,False,False
2024-04-01,5257.97,5263.95,5229.2,5243.77,3325930000.0,-0.20135697089078697,68.54532056005903,5254.35,34.75,39.727857142857246,5184.178214285715,5144.450357142858,5303.361785714286,5343.089642857143,Bearish,-0.723906654944817,5205.81,True,False,False,False
2024-04-02,5204.29,5208.34,5184.05,5205.81,3886590000.0,-0.723906654944817,54.773665124421655,5243.77,59.720000000000255,39.32285714285724,5146.825714285715,5107.5028571428575,5264.794285714286,5304.117142857143,Neutral,0.10910886106099138,5211.49,True,False,False,False
2024-04-03,5194.37,5228.75,5194.37,5211.49,3703250000.0,0.10910886106099138,57.316223067173546,5205.81,34.38000000000011,39.83142857142866,5151.742857142857,5111.911428571428,5271.237142857142,5311.068571428572,Neutral,-1.2334284436888443,5147.21,False,False,True,True
2024-04-04,5244.05,5256.59,5146.06,5147.21,4075680000.0,-1.2334284436888443,49.55211614847288,5211.49,110.52999999999975,43.90142857142863,5081.357857142857,5037.456428571429,5213.062142857143,5256.963571428571,Neutral,1.1099216857287653,5204.34,False,False,False,False
2024-04-05,5158.95,5222.18,5157.21,5204.34,3386780000.0,1.1099216857287653,61.22071040921837,5147.21,74.97000000000025,45.961428571428705,5135.397857142857,5089.436428571428,5273.282142857143,5319.243571428572,Neutral,-0.037468728023148934,5202.39,True,False,False,False
2024-04-08,5211.37,5219.57,5197.35,5202.39,3278180000.0,-0.037468728023148934,57.38958176390173,5204.34,22.219999999999345,43.36928571428579,5137.336071428572,5093.966785714286,5267.443928571429,5310.813214285715,Neutral,0.1445489476951778,5209.91,True,False,False,False
2024-04-09,5217.03,5224.81,5160.78,5209.91,3400680000.0,0.1445489476951778,54.66096663104142,5202.39,64.03000000000065,44.46285714285724,5143.215714285714,5098.752857142857,5276.604285714286,5321.067142857143,Neutral,-0.9456977183866844,5160.64,False,False,False,False
2024-04-10,5167.88,5178.43,5138.7,5160.64,3845930000.0,-0.9456977183866844,40.59117647058825,5209.91,71.21000000000004,45.646428571428714,5092.170357142857,5046.523928571429,5229.109642857144,5274.756071428572,Neutral,0.7444813046443954,5199.06,False,False,False,False
2024-04-11,5172.95,5211.78,5138.77,5199.06,3509380000.0,0.7444813046443954,44.12602694254661,5160.64,73.00999999999931,48.25571428571435,5126.676428571429,5078.420714285715,5271.443571428572,5319.699285714286,Neutral,-1.4550707243232486,5123.41,False,False,True,True
2024-04-12,5171.51,5175.03,5107.94,5123.41,3963220000.0,-1.4550707243232486,37.11407366045456,5199.06,91.1200000000008,53.605714285714384,5043.001428571428,4989.395714285714,5203.818571428572,5257.424285714285,Neutral,-1.2021290507689297,5061.82,False,False,False,False
2024-04-15,5149.67,5168.43,5052.47,5061.82,3950210000.0,-1.2021290507689297,33.55419532613952,5123.41,115.96000000000004,60.59642857142866,4970.925357142857,4910.328928571428,5152.714642857142,5213.311071428571,Bullish,-0.2056572537150636,5051.41,False,False,False,False
2024-04-16,5064.59,5079.84,5039.83,5051.41,4006200000.0,-0.2056572537150636,33.853271365208684,5061.82,40.01000000000022,61.18714285714298,4959.629285714285,4898.442142857142,5143.190714285714,5204.3778571428575,Bullish,-0.5780564238499708,5022.21,False,False,False,False
2024-04-17,5068.97,5077.96,5007.25,5022.21,3596130000.0,-0.5780564238499708,25.16136114160261,5051.41,70.71000000000004,62.9750000000001,4927.7474999999995,4864.7725,5116.672500000001,5179.6475,Bullish,-0.22081912146246774,5011.12,False,False,False,False
2024-04-18,5031.52,5056.66,5001.89,5011.12,3619760000.0,-0.22081912146246774,23.603846070366473,5022.21,54.76999999999953,65.52785714285717,4912.828214285714,4847.300357142857,5109.4117857142855,5174.939642857143,Bullish,-0.8758521049186729,4967.23,False,False,False,False
2024-04-19,5005.44,5019.02,4953.56,4967.23,3878750000.0,-0.8758521049186729,22.012387660917994,5011.12,65.46000000000004,67.7214285714286,4865.647857142857,4797.926428571428,5068.812142857142,5136.533571428571,Bullish,0.8731224445012842,5010.6,True,False,False,False
2024-04-22,4987.33,5038.84,4969.4,5010.6,3820250000.0,0.8731224445012842,30.45750325357892,4967.23,71.61000000000058,68.57071428571433,4907.743928571429,4839.1732142857145,5113.456071428572,5182.026785714286,Bullish,1.196463497385536,5070.55,True,False,False,False
2024-04-23,5028.85,5076.12,5027.96,5070.55,3751400000.0,1.196463497385536,37.27335115220693,5010.6,65.51999999999953,70.795,4964.3575,4893.5625,5176.7425,5247.5375,Neutral,0.02129946455513565,5071.63,True,False,False,False
2024-04-24,5084.86,5089.48,5047.02,5071.63,3656740000.0,0.02129946455513565,42.29593084889506,5070.55,42.45999999999913,65.9328571428571,4972.730714285714,4906.7978571428575,5170.529285714286,5236.462142857143,Neutral,-0.4576437949929346,5048.42,True,False,False,False
2024-04-25,5019.88,5057.75,4990.58,5048.42,3958050000.0,-0.4576437949929346,32.92597459483136,5071.63,81.05000000000018,66.36714285714281,4948.869285714286,4882.502142857143,5147.970714285714,5214.3378571428575,Bullish,1.0209134739185721,5099.96,True,False,False,False
2024-04-26,5084.65,5114.62,5073.14,5099.96,3604140000.0,1.0209134739185721,39.8822576502894,5048.42,66.19999999999982,69.50857142857141,4995.697142857143,4926.188571428572,5204.222857142857,5273.731428571428,Neutral,0.3178456301617949,5116.17,True,False,False,False
2024-04-29,5114.13,5123.49,5088.65,5116.17,3447450000.0,0.3178456301617949,40.89690801740215,5099.96,34.840000000000146,67.42357142857138,5015.034642857143,4947.611071428571,5217.305357142857,5284.728928571429,Neutral,-1.5730517164206925,5035.69,False,False,False,False
2024-04-30,5103.78,5110.83,5035.31,5035.69,4082470000.0,-1.5730517164206925,38.559578091523356,5116.17,80.85999999999967,68.11285714285707,4933.520714285714,4865.407857142857,5137.859285714285,5205.972142857142,Bullish,-0.3435477561168243,5018.39,False,False,False,False
2024-05-01,5029.03,5096.12,5013.45,5018.39,4544170000.0,-0.3435477561168243,32.79235003904988,5035.69,82.67000000000007,68.80285714285712,4915.185714285714,4846.382857142858,5121.594285714286,5190.397142857143,Bullish,0.9128425650457572,5064.2,True,False,False,False
2024-05-02,5049.32,5073.21,5011.05,5064.2,4381660000.0,0.9128425650457572,44.02076222406237,5018.39,62.159999999999854,66.73428571428563,4964.098571428572,4897.364285714286,5164.301428571428,5231.035714285714,Neutral,1.2556771059594851,5127.79,False,False,False,False
2024-05-03,5122.78,5139.12,5101.22,5127.79,3924990000.0,1.2556771059594851,56.63508539013942,5064.2,74.92000000000007,63.802857142857064,5032.085714285714,4968.282857142857,5223.494285714286,5287.297142857143,Neutral,1.0326085896653403,5180.74,False,False,False,False
2024-05-06,5142.42,5181.0,5142.42,5180.74,3683250000.0,1.0326085896653403,61.982322530435255,5127.79,53.210000000000036,64.74571428571419,5083.621428571429,5018.875714285714,5277.858571428571,5342.604285714286,Neutral,0.134343742399734,5187.7,True,False,False,False
2024-05-07,5187.2,5200.23,5178.96,5187.7,3987890000.0,0.134343742399734,65.99153508687164,5180.74,21.269999999999527,61.21428571428559,5095.878571428571,5034.664285714286,5279.521428571428,5340.735714285714,Bearish,-0.0005782909574536532,5187.67,True,False,False,False
2024-05-08,5168.98,5191.95,5165.86,5187.67,3842100000.0,-0.0005782909574536532,67.43290479293799,5187.7,26.090000000000146,59.1657142857142,5098.921428571429,5039.755714285715,5276.418571428571,5335.584285714285,Bearish,0.5090917502462489,5214.08,False,False,False,False
2024-05-09,5189.03,5215.3,5180.41,5214.08,3727370000.0,0.5090917502462489,75.24596535007882,5187.67,34.89000000000033,56.98214285714279,5128.606785714286,5071.624642857143,5299.553214285714,5356.535357142857,Bearish,0.164938013992888,5222.68,False,False,False,False
2024-05-10,5225.49,5239.66,5209.68,5222.68,3617900000.0,0.164938013992888,73.35065621421654,5214.08,29.979999999999563,54.008571428571294,5141.6671428571435,5087.658571428572,5303.692857142857,5357.701428571429,Bearish,-0.024125544739483917,5221.42,True,False,False,False
2024-05-13,5233.08,5237.26,5211.16,5221.42,4255710000.0,-0.024125544739483917,69.07670131249527,5222.68,26.100000000000364,51.192857142857065,5144.630714285715,5093.437857142857,5298.209285714285,5349.402142857143,Bearish,0.4837764439558523,5246.68,False,False,False,False
2024-05-14,5221.1,5250.37,5217.98,5246.68,4763580000.0,0.4837764439558523,70.85865446486027,5221.42,32.39000000000033,50.47357142857144,5170.969642857143,5120.496071428572,5322.390357142857,5372.863928571429,Bearish,1.1715980391409309,5308.15,False,False,False,False
2024-05-15,5263.26,5311.76,5263.26,5308.15,4360810000.0,1.1715980391409309,78.3628540852207,5246.68,65.07999999999993,49.33285714285713,5234.150714285714,5184.817857142857,5382.149285714286,5431.482142857142,Bearish,-0.20817045486656305,5297.1,True,False,False,False
2024-05-16,5310.07,5325.49,5296.19,5297.1,3817470000.0,-0.20817045486656305,73.6163687766545,5308.15,29.300000000000182,46.69714285714287,5227.054285714286,5180.357142857143,5367.145714285714,5413.842857142858,Bearish,0.11647882803798026,5303.27,False,False,False,False
2024-05-17,5303.1,5305.45,5283.59,5303.27,3578120000.0,0.11647882803798026,72.96607256837055,5297.1,21.859999999999673,45.76999999999998,5234.615000000001,5188.845,5371.925,5417.695000000001,Bearish,0.09164157208665369,5308.13,False,False,False,False
2024-05-20,5305.35,5325.32,5302.4,5308.13,3420100000.0,0.09164157208665369,91.06475340648778,5303.27,22.920000000000073,41.63142857142858,5245.682857142857,5204.051428571429,5370.577142857143,5412.208571428571,Bearish,0.25018226757822504,5321.41,False,False,False,False
2024-05-21,5298.69,5324.32,5297.87,5321.41,3662240000.0,0.25018226757822504,96.23436069575853,5308.13,26.449999999999818,37.615714285714276,5264.986428571428,5227.370714285714,5377.833571428571,5415.449285714286,Bearish,-0.2706049712388192,5307.01,True,False,False,False
2024-05-22,5319.28,5323.18,5286.01,5307.01,3847130000.0,-0.2706049712388192,90.9750582199875,5321.41,37.17000000000007,35.83071428571429,5253.263928571429,5217.433214285715,5360.756071428572,5396.586785714286,Bearish,-0.7380803880150943,5267.84,True,False,False,False
2024-05-23,5340.26,5341.88,5256.93,5267.84,3869520000.0,-0.7380803880150943,75.75679552727428,5307.01,84.94999999999982,36.547142857142845,5213.019285714286,5176.472142857143,5322.660714285715,5359.207857142857,Bearish,0.7000971935366307,5304.72,False,False,False,False
2024-05-24,5281.45,5311.65,5278.39,5304.72,3005510000.0,0.7000971935366307,74.23377638780322,5267.84,43.80999999999949,35.87571428571424,5250.9064285714285,5215.030714285715,5358.533571428572,5394.409285714286,Bearish,0.024883499977379486,5306.04,False,False,False,False
2024-05-28,5315.91,5315.91,5280.89,5306.04,3751540000.0,0.024883499977379486,73.65286216821256,5304.72,35.01999999999953,36.85785714285709,5250.753214285714,5213.895357142857,5361.3267857142855,5398.1846428571425,Bearish,-0.7367076011488782,5266.95,True,False,False,False
2024-05-29,5278.73,5282.27,5262.7,5266.95,3552750000.0,-0.7367076011488782,63.705829472374006,5306.04,43.340000000000146,38.089999999999954,5209.815,5171.725,5324.085,5362.174999999999,Neutral,-0.5974995016091,5235.48,False,False,False,False
2024-05-30,5259.77,5260.21,5222.1,5235.48,3818750000.0,-0.5974995016091,53.63599293190155,5266.95,44.849999999999454,38.80142857142846,5177.277857142857,5138.476428571428,5293.682142857142,5332.483571428571,Neutral,0.8027917211029578,5277.51,False,False,False,False
2024-05-31,5243.21,5280.33,5191.68,5277.51,5437160000.0,0.8027917211029578,58.36562814683716,5235.48,88.64999999999964,42.99214285714275,5213.021785714286,5170.029642857144,5341.998214285714,5384.990357142857,Neutral,0.1116056625188655,5283.4,True,False,False,False
2024-06-03,5297.15,5302.11,5234.32,5283.4,4046920000.0,0.1116056625188655,59.32478786784616,5277.51,67.78999999999996,45.969999999999864,5214.445,5168.475,5352.355,5398.324999999999,Neutral,0.15028201536890773,5291.34,True,False,False,False
2024-06-04,5278.24,5298.8,5257.63,5291.34,3707900000.0,0.15028201536890773,57.0884388292807,5283.4,41.17000000000007,46.59714285714271,5221.444285714286,5174.847142857144,5361.2357142857145,5407.8328571428565,Neutral,1.1847660516995706,5354.03,False,False,False,False
2024-06-05,5314.48,5354.16,5297.64,5354.03,3591460000.0,1.1847660516995706,57.25398431570963,5291.34,62.81999999999971,46.43571428571412,5284.376428571429,5237.940714285714,5423.683571428571,5470.119285714285,Neutral,-0.01998494591923805,5352.96,True,False,False,False
2024-06-06,5357.8,5362.35,5335.36,5352.96,3609990000.0,-0.01998494591923805,59.119702213805226,5354.03,26.99000000000069,46.270714285714156,5283.5539285714285,5237.283214285715,5422.366071428572,5468.636785714285,Neutral,-0.11152708034434244,5346.99,True,False,False,False
